Learning rate,l2 penalty parameter,Batchsize,Number of Epochs,Performance
3,0.9,160,20,0.229032
3,0.9,160,40,0.229032
3,0.9,160,80,0.229032
3,0.9,160,160,0.229032
3,0.9,160,320,0.229032
3,0.9,160,640,0.229032
3,0.9,160,1280,0.229032
3,0.9,160,2560,0.229032
3,0.9,320,5,0.217843
3,0.9,320,10,0.217843
3,0.9,320,20,0.217843
3,0.9,320,40,0.217843
3,0.9,320,80,0.217843
3,0.9,320,160,0.217843
3,0.9,320,320,0.217843
3,0.9,320,640,0.217843
3,0.9,320,1280,0.217843
3,0.9,320,2560,0.217843
3,0.9,640,5,0.22125
3,0.9,640,10,0.22125
3,0.9,640,20,0.22125
3,0.9,640,40,0.22125
3,0.9,640,80,0.22125
3,0.9,640,160,0.22125
3,0.9,640,320,0.22125
3,0.9,640,640,0.22125
3,0.9,640,1280,0.22125
3,0.9,640,2560,0.22125
3,0.9,1280,5,0.223103
3,0.9,1280,10,0.223103
3,0.9,1280,20,0.223103
3,0.9,1280,40,0.223103
3,0.9,1280,80,0.223103
3,0.9,1280,160,0.223103
3,0.9,1280,320,0.223103
3,0.9,1280,640,0.223103
3,0.9,1280,1280,0.223103
3,0.9,1280,2560,0.223103
3,0.9,2560,5,0.227214
3,0.9,2560,10,0.227214
3,0.9,2560,20,0.227214
3,0.9,2560,40,0.227214
3,0.9,2560,80,0.227214
3,0.9,2560,160,0.227214
3,0.9,2560,320,0.227214
3,0.9,2560,640,0.227214
3,0.9,2560,1280,0.227214
3,0.9,2560,2560,0.227214
3,1,20,5,0.3343
3,1,20,10,0.3343
3,1,20,20,0.3343
3,1,20,40,0.3343
3,1,20,80,0.3343
3,1,20,160,0.3343
3,1,20,320,0.3343
3,1,20,640,0.3343
3,1,20,1280,0.3343
3,1,20,2560,0.3343
3,1,40,5,0.3153
3,1,40,10,0.3153
3,1,40,20,0.3153
3,1,40,40,0.3153
3,1,40,80,0.3153
3,1,40,160,0.3153
3,1,40,320,0.3153
3,1,40,640,0.3153
3,1,40,1280,0.3153
3,1,40,2560,0.3153
3,1,80,5,0.2743
3,1,80,10,0.2743
3,1,80,20,0.2743
3,1,80,40,0.2743
3,1,80,80,0.2743
3,1,80,160,0.2743
3,1,80,320,0.2743
3,1,80,640,0.2743
3,1,80,1280,0.2743
3,1,80,2560,0.2743
3,1,160,5,0.23871
3,1,160,10,0.23871
3,1,160,20,0.23871
3,1,160,40,0.23871
3,1,160,80,0.23871
3,1,160,160,0.23871
3,1,160,320,0.23871
3,1,160,640,0.23871
3,1,160,1280,0.23871
3,1,160,2560,0.23871
3,1,320,5,0.221875
3,1,320,10,0.221875
3,1,320,20,0.221875
3,1,320,40,0.221875
3,1,320,80,0.221875
3,1,320,160,0.221875
3,1,320,320,0.221875
3,1,320,640,0.221875
3,1,320,1280,0.221875
3,1,320,2560,0.221875
3,1,640,5,0.225417
3,1,640,10,0.225417
3,1,640,20,0.225417
3,1,640,40,0.225417
3,1,640,80,0.225417
3,1,640,160,0.225417
3,1,640,320,0.225417
3,1,640,640,0.225417
3,1,640,1280,0.225417
3,1,640,2560,0.225417
3,1,1280,5,0.227455
3,1,1280,10,0.227455
3,1,1280,20,0.227455
3,1,1280,40,0.227455
3,1,1280,80,0.227455
3,1,1280,160,0.227455
3,1,1280,320,0.227455
3,1,1280,640,0.227455
3,1,1280,1280,0.227455
3,1,1280,2560,0.227455
3,1,2560,5,0.231641
3,1,2560,10,0.231641
3,1,2560,20,0.231641
3,1,2560,40,0.231641
3,1,2560,80,0.231641
3,1,2560,160,0.231641
3,1,2560,320,0.231641
3,1,2560,640,0.231641
3,1,2560,1280,0.231641
3,1,2560,2560,0.231641
4,0,20,5,0.0824
4,0,20,10,0.078
4,0,20,20,0.0745
4,0,20,40,0.0704
4,0,20,80,0.0685
4,0,20,160,0.0685
4,0,20,320,0.0685
4,0,20,640,0.0685
4,0,20,1280,0.0685
4,0,20,2560,0.0685
4,0,40,5,0.0867
4,0,40,10,0.0812
4,0,40,20,0.0777
4,0,40,40,0.074
4,0,40,80,0.0712
4,0,40,160,0.0698
4,0,40,320,0.0698
4,0,40,640,0.0698
4,0,40,1280,0.0698
4,0,40,2560,0.0698
4,0,80,5,0.0935
4,0,80,10,0.0861
4,0,80,20,0.0816
4,0,80,40,0.0774
4,0,80,80,0.0744
4,0,80,160,0.0744
4,0,80,320,0.0744
4,0,80,640,0.0744
4,0,80,1280,0.0744
4,0,80,2560,0.0744
4,0,160,5,0.103528
4,0,160,10,0.093347
4,0,160,20,0.086391
4,0,160,40,0.081855
4,0,160,80,0.077419
4,0,160,160,0.075806
4,0,160,320,0.075806
4,0,160,640,0.075806
4,0,160,1280,0.075806
4,0,160,2560,0.075806
4,0,320,5,0.116532
4,0,320,10,0.103327
4,0,320,20,0.093952
4,0,320,40,0.086391
4,0,320,80,0.082157
4,0,320,160,0.082157
4,0,320,320,0.082157
4,0,320,640,0.082157
4,0,320,1280,0.082157
4,0,320,2560,0.082157
4,0,640,5,0.1325
4,0,640,10,0.118229
4,0,640,20,0.104479
4,0,640,40,0.094896
4,0,640,80,0.086667
4,0,640,160,0.083542
4,0,640,320,0.083542
4,0,640,640,0.083542
4,0,640,1280,0.083542
4,0,640,2560,0.083542
4,0,1280,5,0.157812
4,0,1280,10,0.136384
4,0,1280,20,0.12221
4,0,1280,40,0.107589
4,0,1280,80,0.097656
4,0,1280,160,0.092187
4,0,1280,320,0.092187
4,0,1280,640,0.092187
4,0,1280,1280,0.092187
4,0,1280,2560,0.092187
4,0,2560,5,0.190625
4,0,2560,10,0.166536
4,0,2560,20,0.146094
4,0,2560,40,0.128646
4,0,2560,80,0.113932
4,0,2560,160,0.102734
4,0,2560,320,0.096745
4,0,2560,640,0.096745
4,0,2560,1280,0.096745
4,0,2560,2560,0.096745
4,0.1,20,5,0.1347
4,0.1,20,10,0.1347
4,0.1,20,20,0.1347
4,0.1,20,40,0.1347
4,0.1,20,80,0.1347
4,0.1,20,160,0.1347
4,0.1,20,320,0.1347
4,0.1,20,640,0.1347
4,0.1,20,1280,0.1347
4,0.1,20,2560,0.1347
4,0.1,40,5,0.1354
4,0.1,40,10,0.1354
4,0.1,40,20,0.1354
4,0.1,40,40,0.1354
4,0.1,40,80,0.1354
4,0.1,40,160,0.1354
4,0.1,40,320,0.1354
4,0.1,40,640,0.1354
4,0.1,40,1280,0.1354
4,0.1,40,2560,0.1354
4,0.1,80,5,0.1334
4,0.1,80,10,0.1334
4,0.1,80,20,0.1334
4,0.1,80,40,0.1334
4,0.1,80,80,0.1334
4,0.1,80,160,0.1334
4,0.1,80,320,0.1334
4,0.1,80,640,0.1334
4,0.1,80,1280,0.1334
4,0.1,80,2560,0.1334
4,0.1,160,5,0.13629
4,0.1,160,10,0.134577
4,0.1,160,20,0.134577
4,0.1,160,40,0.134577
4,0.1,160,80,0.134577
4,0.1,160,160,0.134577
4,0.1,160,320,0.134577
4,0.1,160,640,0.134577
4,0.1,160,1280,0.134577
4,0.1,160,2560,0.134577
4,0.1,320,5,0.138508
4,0.1,320,10,0.136089
4,0.1,320,20,0.135383
4,0.1,320,40,0.134577
4,0.1,320,80,0.134577
4,0.1,320,160,0.134577
4,0.1,320,320,0.134577
4,0.1,320,640,0.134577
4,0.1,320,1280,0.134577
4,0.1,320,2560,0.134577
4,0.1,640,5,0.1475
4,0.1,640,10,0.13875
4,0.1,640,20,0.136771
4,0.1,640,40,0.136563
4,0.1,640,80,0.135521
4,0.1,640,160,0.135521
4,0.1,640,320,0.135521
4,0.1,640,640,0.135521
4,0.1,640,1280,0.135521
4,0.1,640,2560,0.135521
4,0.1,1280,5,0.165625
4,0.1,1280,10,0.151451
4,0.1,1280,20,0.142746
4,0.1,1280,40,0.141295
4,0.1,1280,80,0.14096
4,0.1,1280,160,0.139509
4,0.1,1280,320,0.139509
4,0.1,1280,640,0.139509
4,0.1,1280,1280,0.139509
4,0.1,1280,2560,0.139509
4,0.1,2560,5,0.194271
4,0.1,2560,10,0.173307
4,0.1,2560,20,0.160156
4,0.1,2560,40,0.152344
4,0.1,2560,80,0.149089
4,0.1,2560,160,0.148698
4,0.1,2560,320,0.147005
4,0.1,2560,640,0.147005
4,0.1,2560,1280,0.147005
4,0.1,2560,2560,0.147005
4,0.2,20,5,0.1567
4,0.2,20,10,0.1567
4,0.2,20,20,0.1567
4,0.2,20,40,0.1567
4,0.2,20,80,0.1567
4,0.2,20,160,0.1567
4,0.2,20,320,0.1567
4,0.2,20,640,0.1567
4,0.2,20,1280,0.1567
4,0.2,20,2560,0.1567
4,0.2,40,5,0.1577
4,0.2,40,10,0.1577
4,0.2,40,20,0.1577
4,0.2,40,40,0.1577
4,0.2,40,80,0.1577
4,0.2,40,160,0.1577
4,0.2,40,320,0.1577
4,0.2,40,640,0.1577
4,0.2,40,1280,0.1577
4,0.2,40,2560,0.1577
4,0.2,80,5,0.1574
4,0.2,80,10,0.1574
4,0.2,80,20,0.1574
4,0.2,80,40,0.1574
4,0.2,80,80,0.1574
4,0.2,80,160,0.1574
4,0.2,80,320,0.1574
4,0.2,80,640,0.1574
4,0.2,80,1280,0.1574
4,0.2,80,2560,0.1574
4,0.2,160,5,0.157661
4,0.2,160,10,0.157661
4,0.2,160,20,0.157661
4,0.2,160,40,0.157661
4,0.2,160,80,0.157661
4,0.2,160,160,0.157661
4,0.2,160,320,0.157661
4,0.2,160,640,0.157661
4,0.2,160,1280,0.157661
4,0.2,160,2560,0.157661
4,0.2,320,5,0.157762
4,0.2,320,10,0.156855
4,0.2,320,20,0.156855
4,0.2,320,40,0.156855
4,0.2,320,80,0.156855
4,0.2,320,160,0.156855
4,0.2,320,320,0.156855
4,0.2,320,640,0.156855
4,0.2,320,1280,0.156855
4,0.2,320,2560,0.156855
4,0.2,640,5,0.162083
4,0.2,640,10,0.159063
4,0.2,640,20,0.158021
4,0.2,640,40,0.157812
4,0.2,640,80,0.157812
4,0.2,640,160,0.157812
4,0.2,640,320,0.157812
4,0.2,640,640,0.157812
4,0.2,640,1280,0.157812
4,0.2,640,2560,0.157812
4,0.2,1280,5,0.174442
4,0.2,1280,10,0.16529
4,0.2,1280,20,0.161719
4,0.2,1280,40,0.160938
4,0.2,1280,80,0.160826
4,0.2,1280,160,0.160826
4,0.2,1280,320,0.160826
4,0.2,1280,640,0.160826
4,0.2,1280,1280,0.160826
4,0.2,1280,2560,0.160826
4,0.2,2560,5,0.199479
4,0.2,2560,10,0.18151
4,0.2,2560,20,0.172917
4,0.2,2560,40,0.169922
4,0.2,2560,80,0.168229
4,0.2,2560,160,0.168229
4,0.2,2560,320,0.168229
4,0.2,2560,640,0.168229
4,0.2,2560,1280,0.168229
4,0.2,2560,2560,0.168229
4,0.3,20,5,0.1737
4,0.3,20,10,0.1737
4,0.3,20,20,0.1737
4,0.3,20,40,0.1737
4,0.3,20,80,0.1737
4,0.3,20,160,0.1737
4,0.3,20,320,0.1737
4,0.3,20,640,0.1737
4,0.3,20,1280,0.1737
4,0.3,20,2560,0.1737
4,0.3,40,5,0.1712
4,0.3,40,10,0.1712
4,0.3,40,20,0.1712
4,0.3,40,40,0.1712
4,0.3,40,80,0.1712
4,0.3,40,160,0.1712
4,0.3,40,320,0.1712
4,0.3,40,640,0.1712
4,0.3,40,1280,0.1712
4,0.3,40,2560,0.1712
4,0.3,80,5,0.1718
4,0.3,80,10,0.1718
4,0.3,80,20,0.1718
4,0.3,80,40,0.1718
4,0.3,80,80,0.1718
4,0.3,80,160,0.1718
4,0.3,80,320,0.1718
4,0.3,80,640,0.1718
4,0.3,80,1280,0.1718
4,0.3,80,2560,0.1718
4,0.3,160,5,0.171573
4,0.3,160,10,0.171573
4,0.3,160,20,0.171573
4,0.3,160,40,0.171573
4,0.3,160,80,0.171573
4,0.3,160,160,0.171573
4,0.3,160,320,0.171573
4,0.3,160,640,0.171573
4,0.3,160,1280,0.171573
4,0.3,160,2560,0.171573
4,0.3,320,5,0.170464
4,0.3,320,10,0.170464
4,0.3,320,20,0.170464
4,0.3,320,40,0.170464
4,0.3,320,80,0.170464
4,0.3,320,160,0.170464
4,0.3,320,320,0.170464
4,0.3,320,640,0.170464
4,0.3,320,1280,0.170464
4,0.3,320,2560,0.170464
4,0.3,640,5,0.174271
4,0.3,640,10,0.172813
4,0.3,640,20,0.172396
4,0.3,640,40,0.172396
4,0.3,640,80,0.172396
4,0.3,640,160,0.172396
4,0.3,640,320,0.172396
4,0.3,640,640,0.172396
4,0.3,640,1280,0.172396
4,0.3,640,2560,0.172396
4,0.3,1280,5,0.183259
4,0.3,1280,10,0.177567
4,0.3,1280,20,0.176451
4,0.3,1280,40,0.176451
4,0.3,1280,80,0.176451
4,0.3,1280,160,0.176451
4,0.3,1280,320,0.176451
4,0.3,1280,640,0.176451
4,0.3,1280,1280,0.176451
4,0.3,1280,2560,0.176451
4,0.3,2560,5,0.204167
4,0.3,2560,10,0.189844
4,0.3,2560,20,0.183984
4,0.3,2560,40,0.183464
4,0.3,2560,80,0.183464
4,0.3,2560,160,0.183464
4,0.3,2560,320,0.183464
4,0.3,2560,640,0.183464
4,0.3,2560,1280,0.183464
4,0.3,2560,2560,0.183464
4,0.4,20,5,0.1889
4,0.4,20,10,0.1889
4,0.4,20,20,0.1889
4,0.4,20,40,0.1889
4,0.4,20,80,0.1889
4,0.4,20,160,0.1889
4,0.4,20,320,0.1889
4,0.4,20,640,0.1889
4,0.4,20,1280,0.1889
4,0.4,20,2560,0.1889
4,0.4,40,5,0.1826
4,0.4,40,10,0.1826
4,0.4,40,20,0.1826
4,0.4,40,40,0.1826
4,0.4,40,80,0.1826
4,0.4,40,160,0.1826
4,0.4,40,320,0.1826
4,0.4,40,640,0.1826
4,0.4,40,1280,0.1826
4,0.4,40,2560,0.1826
4,0.4,80,5,0.1828
4,0.4,80,10,0.1828
4,0.4,80,20,0.1828
4,0.4,80,40,0.1828
4,0.4,80,80,0.1828
4,0.4,80,160,0.1828
4,0.4,80,320,0.1828
4,0.4,80,640,0.1828
4,0.4,80,1280,0.1828
4,0.4,80,2560,0.1828
4,0.4,160,5,0.184274
4,0.4,160,10,0.184274
4,0.4,160,20,0.184274
4,0.4,160,40,0.184274
4,0.4,160,80,0.184274
4,0.4,160,160,0.184274
4,0.4,160,320,0.184274
4,0.4,160,640,0.184274
4,0.4,160,1280,0.184274
4,0.4,160,2560,0.184274
4,0.4,320,5,0.182863
4,0.4,320,10,0.182863
4,0.4,320,20,0.182863
4,0.4,320,40,0.182863
4,0.4,320,80,0.182863
4,0.4,320,160,0.182863
4,0.4,320,320,0.182863
4,0.4,320,640,0.182863
4,0.4,320,1280,0.182863
4,0.4,320,2560,0.182863
4,0.4,640,5,0.183125
4,0.4,640,10,0.183021
4,0.4,640,20,0.183021
4,0.4,640,40,0.183021
4,0.4,640,80,0.183021
4,0.4,640,160,0.183021
4,0.4,640,320,0.183021
4,0.4,640,640,0.183021
4,0.4,640,1280,0.183021
4,0.4,640,2560,0.183021
4,0.4,1280,5,0.190179
4,0.4,1280,10,0.186719
4,0.4,1280,20,0.186719
4,0.4,1280,40,0.186719
4,0.4,1280,80,0.186719
4,0.4,1280,160,0.186719
4,0.4,1280,320,0.186719
4,0.4,1280,640,0.186719
4,0.4,1280,1280,0.186719
4,0.4,1280,2560,0.186719
4,0.4,2560,5,0.209375
4,0.4,2560,10,0.197266
4,0.4,2560,20,0.194271
4,0.4,2560,40,0.194271
4,0.4,2560,80,0.194271
4,0.4,2560,160,0.194271
4,0.4,2560,320,0.194271
4,0.4,2560,640,0.194271
4,0.4,2560,1280,0.194271
4,0.4,2560,2560,0.194271
4,0.5,20,5,0.2052
4,0.5,20,10,0.2052
4,0.5,20,20,0.2052
4,0.5,20,40,0.2052
4,0.5,20,80,0.2052
4,0.5,20,160,0.2052
4,0.5,20,320,0.2052
4,0.5,20,640,0.2052
4,0.5,20,1280,0.2052
4,0.5,20,2560,0.2052
4,0.5,40,5,0.1919
4,0.5,40,10,0.1919
4,0.5,40,20,0.1919
4,0.5,40,40,0.1919
4,0.5,40,80,0.1919
4,0.5,40,160,0.1919
4,0.5,40,320,0.1919
4,0.5,40,640,0.1919
4,0.5,40,1280,0.1919
4,0.5,40,2560,0.1919
4,0.5,80,5,0.191
4,0.5,80,10,0.191
4,0.5,80,20,0.191
4,0.5,80,40,0.191
4,0.5,80,80,0.191
4,0.5,80,160,0.191
4,0.5,80,320,0.191
4,0.5,80,640,0.191
4,0.5,80,1280,0.191
4,0.5,80,2560,0.191
4,0.5,160,5,0.193952
4,0.5,160,10,0.193952
4,0.5,160,20,0.193952
4,0.5,160,40,0.193952
4,0.5,160,80,0.193952
4,0.5,160,160,0.193952
4,0.5,160,320,0.193952
4,0.5,160,640,0.193952
4,0.5,160,1280,0.193952
4,0.5,160,2560,0.193952
4,0.5,320,5,0.193044
4,0.5,320,10,0.193044
4,0.5,320,20,0.193044
4,0.5,320,40,0.193044
4,0.5,320,80,0.193044
4,0.5,320,160,0.193044
4,0.5,320,320,0.193044
4,0.5,320,640,0.193044
4,0.5,320,1280,0.193044
4,0.5,320,2560,0.193044
4,0.5,640,5,0.192917
4,0.5,640,10,0.1925
4,0.5,640,20,0.1925
4,0.5,640,40,0.1925
4,0.5,640,80,0.1925
4,0.5,640,160,0.1925
4,0.5,640,320,0.1925
4,0.5,640,640,0.1925
4,0.5,640,1280,0.1925
4,0.5,640,2560,0.1925
4,0.5,1280,5,0.198103
4,0.5,1280,10,0.195759
4,0.5,1280,20,0.195759
4,0.5,1280,40,0.195759
4,0.5,1280,80,0.195759
4,0.5,1280,160,0.195759
4,0.5,1280,320,0.195759
4,0.5,1280,640,0.195759
4,0.5,1280,1280,0.195759
4,0.5,1280,2560,0.195759
4,0.5,2560,5,0.214844
4,0.5,2560,10,0.205078
4,0.5,2560,20,0.203646
4,0.5,2560,40,0.203646
4,0.5,2560,80,0.203646
4,0.5,2560,160,0.203646
4,0.5,2560,320,0.203646
4,0.5,2560,640,0.203646
4,0.5,2560,1280,0.203646
4,0.5,2560,2560,0.203646
4,0.6,20,5,0.2244
4,0.6,20,10,0.2244
4,0.6,20,20,0.2244
4,0.6,20,40,0.2244
4,0.6,20,80,0.2244
4,0.6,20,160,0.2244
4,0.6,20,320,0.2244
4,0.6,20,640,0.2244
4,0.6,20,1280,0.2244
4,0.6,20,2560,0.2244
4,0.6,40,5,0.2019
4,0.6,40,10,0.2019
4,0.6,40,20,0.2019
4,0.6,40,40,0.2019
4,0.6,40,80,0.2019
4,0.6,40,160,0.2019
4,0.6,40,320,0.2019
4,0.6,40,640,0.2019
4,0.6,40,1280,0.2019
4,0.6,40,2560,0.2019
4,0.6,80,5,0.1983
4,0.6,80,10,0.1983
4,0.6,80,20,0.1983
4,0.6,80,40,0.1983
4,0.6,80,80,0.1983
4,0.6,80,160,0.1983
4,0.6,80,320,0.1983
4,0.6,80,640,0.1983
4,0.6,80,1280,0.1983
4,0.6,80,2560,0.1983
4,0.6,160,5,0.202319
4,0.6,160,10,0.202319
4,0.6,160,20,0.202319
4,0.6,160,40,0.202319
4,0.6,160,80,0.202319
4,0.6,160,160,0.202319
4,0.6,160,320,0.202319
4,0.6,160,640,0.202319
4,0.6,160,1280,0.202319
4,0.6,160,2560,0.202319
4,0.6,320,5,0.20121
4,0.6,320,10,0.20121
4,0.6,320,20,0.20121
4,0.6,320,40,0.20121
4,0.6,320,80,0.20121
4,0.6,320,160,0.20121
4,0.6,320,320,0.20121
4,0.6,320,640,0.20121
4,0.6,320,1280,0.20121
4,0.6,320,2560,0.20121
4,0.6,640,5,0.2
4,0.6,640,10,0.2
4,0.6,640,20,0.2
4,0.6,640,40,0.2
4,0.6,640,80,0.2
4,0.6,640,160,0.2
4,0.6,640,320,0.2
4,0.6,640,640,0.2
4,0.6,640,1280,0.2
4,0.6,640,2560,0.2
4,0.6,1280,5,0.205692
4,0.6,1280,10,0.204576
4,0.6,1280,20,0.204576
4,0.6,1280,40,0.204576
4,0.6,1280,80,0.204576
4,0.6,1280,160,0.204576
4,0.6,1280,320,0.204576
4,0.6,1280,640,0.204576
4,0.6,1280,1280,0.204576
4,0.6,1280,2560,0.204576
4,0.6,2560,5,0.219141
4,0.6,2560,10,0.211979
4,0.6,2560,20,0.210677
4,0.6,2560,40,0.210677
4,0.6,2560,80,0.210677
4,0.6,2560,160,0.210677
4,0.6,2560,320,0.210677
4,0.6,2560,640,0.210677
4,0.6,2560,1280,0.210677
4,0.6,2560,2560,0.210677
4,0.7,20,5,0.2439
4,0.7,20,10,0.2439
4,0.7,20,20,0.2439
4,0.7,20,40,0.2439
4,0.7,20,80,0.2439
4,0.7,20,160,0.2439
4,0.7,20,320,0.2439
4,0.7,20,640,0.2439
4,0.7,20,1280,0.2439
4,0.7,20,2560,0.2439
4,0.7,40,5,0.2138
4,0.7,40,10,0.2138
4,0.7,40,20,0.2138
4,0.7,40,40,0.2138
4,0.7,40,80,0.2138
4,0.7,40,160,0.2138
4,0.7,40,320,0.2138
4,0.7,40,640,0.2138
4,0.7,40,1280,0.2138
4,0.7,40,2560,0.2138
4,0.7,80,5,0.2065
4,0.7,80,10,0.2065
4,0.7,80,20,0.2065
4,0.7,80,40,0.2065
4,0.7,80,80,0.2065
4,0.7,80,160,0.2065
4,0.7,80,320,0.2065
4,0.7,80,640,0.2065
4,0.7,80,1280,0.2065
4,0.7,80,2560,0.2065
4,0.7,160,5,0.208367
4,0.7,160,10,0.208367
4,0.7,160,20,0.208367
4,0.7,160,40,0.208367
4,0.7,160,80,0.208367
4,0.7,160,160,0.208367
4,0.7,160,320,0.208367
4,0.7,160,640,0.208367
4,0.7,160,1280,0.208367
4,0.7,160,2560,0.208367
4,0.7,320,5,0.209375
4,0.7,320,10,0.209375
4,0.7,320,20,0.209375
4,0.7,320,40,0.209375
4,0.7,320,80,0.209375
4,0.7,320,160,0.209375
4,0.7,320,320,0.209375
4,0.7,320,640,0.209375
4,0.7,320,1280,0.209375
4,0.7,320,2560,0.209375
4,0.7,640,5,0.207083
4,0.7,640,10,0.207083
4,0.7,640,20,0.207083
4,0.7,640,40,0.207083
4,0.7,640,80,0.207083
4,0.7,640,160,0.207083
4,0.7,640,320,0.207083
4,0.7,640,640,0.207083
4,0.7,640,1280,0.207083
4,0.7,640,2560,0.207083
4,0.7,1280,5,0.21183
4,0.7,1280,10,0.210156
4,0.7,1280,20,0.210156
4,0.7,1280,40,0.210156
4,0.7,1280,80,0.210156
4,0.7,1280,160,0.210156
4,0.7,1280,320,0.210156
4,0.7,1280,640,0.210156
4,0.7,1280,1280,0.210156
4,0.7,1280,2560,0.210156
4,0.7,2560,5,0.222917
4,0.7,2560,10,0.218229
4,0.7,2560,20,0.216927
4,0.7,2560,40,0.216927
4,0.7,2560,80,0.216927
4,0.7,2560,160,0.216927
4,0.7,2560,320,0.216927
4,0.7,2560,640,0.216927
4,0.7,2560,1280,0.216927
4,0.7,2560,2560,0.216927
4,0.8,20,5,0.2631
4,0.8,20,10,0.2631
4,0.8,20,20,0.2631
4,0.8,20,40,0.2631
4,0.8,20,80,0.2631
4,0.8,20,160,0.2631
4,0.8,20,320,0.2631
4,0.8,20,640,0.2631
4,0.8,20,1280,0.2631
4,0.8,20,2560,0.2631
4,0.8,40,5,0.2257
4,0.8,40,10,0.2257
4,0.8,40,20,0.2257
4,0.8,40,40,0.2257
4,0.8,40,80,0.2257
4,0.8,40,160,0.2257
4,0.8,40,320,0.2257
4,0.8,40,640,0.2257
4,0.8,40,1280,0.2257
4,0.8,40,2560,0.2257
4,0.8,80,5,0.2134
4,0.8,80,10,0.2134
4,0.8,80,20,0.2134
4,0.8,80,40,0.2134
4,0.8,80,80,0.2134
4,0.8,80,160,0.2134
4,0.8,80,320,0.2134
4,0.8,80,640,0.2134
4,0.8,80,1280,0.2134
4,0.8,80,2560,0.2134
4,0.8,160,5,0.214718
4,0.8,160,10,0.214718
4,0.8,160,20,0.214718
4,0.8,160,40,0.214718
4,0.8,160,80,0.214718
4,0.8,160,160,0.214718
4,0.8,160,320,0.214718
4,0.8,160,640,0.214718
4,0.8,160,1280,0.214718
4,0.8,160,2560,0.214718
4,0.8,320,5,0.214617
4,0.8,320,10,0.214617
4,0.8,320,20,0.214617
4,0.8,320,40,0.214617
4,0.8,320,80,0.214617
4,0.8,320,160,0.214617
4,0.8,320,320,0.214617
4,0.8,320,640,0.214617
4,0.8,320,1280,0.214617
4,0.8,320,2560,0.214617
4,0.8,640,5,0.212396
4,0.8,640,10,0.212396
4,0.8,640,20,0.212396
4,0.8,640,40,0.212396
4,0.8,640,80,0.212396
4,0.8,640,160,0.212396
4,0.8,640,320,0.212396
4,0.8,640,640,0.212396
4,0.8,640,1280,0.212396
4,0.8,640,2560,0.212396
4,0.8,1280,5,0.217188
4,0.8,1280,10,0.21596
4,0.8,1280,20,0.21596
4,0.8,1280,40,0.21596
4,0.8,1280,80,0.21596
4,0.8,1280,160,0.21596
4,0.8,1280,320,0.21596
4,0.8,1280,640,0.21596
4,0.8,1280,1280,0.21596
4,0.8,1280,2560,0.21596
4,0.8,2560,5,0.228125
4,0.8,2560,10,0.223047
4,0.8,2560,20,0.222266
4,0.8,2560,40,0.222266
4,0.8,2560,80,0.222266
4,0.8,2560,160,0.222266
4,0.8,2560,320,0.222266
4,0.8,2560,640,0.222266
4,0.8,2560,1280,0.222266
4,0.8,2560,2560,0.222266
4,0.9,20,5,0.2809
4,0.9,20,10,0.2809
4,0.9,20,20,0.2809
4,0.9,20,40,0.2809
4,0.9,20,80,0.2809
4,0.9,20,160,0.2809
4,0.9,20,320,0.2809
4,0.9,20,640,0.2809
4,0.9,20,1280,0.2809
4,0.9,20,2560,0.2809
4,0.9,40,5,0.2366
4,0.9,40,10,0.2366
4,0.9,40,20,0.2366
4,0.9,40,40,0.2366
4,0.9,40,80,0.2366
4,0.9,40,160,0.2366
4,0.9,40,320,0.2366
4,0.9,40,640,0.2366
4,0.9,40,1280,0.2366
4,0.9,40,2560,0.2366
4,0.9,80,5,0.2171
4,0.9,80,10,0.2171
4,0.9,80,20,0.2171
4,0.9,80,40,0.2171
4,0.9,80,80,0.2171
4,0.9,80,160,0.2171
4,0.9,80,320,0.2171
4,0.9,80,640,0.2171
4,0.9,80,1280,0.2171
4,0.9,80,2560,0.2171
4,0.9,160,5,0.218548
4,0.9,160,10,0.218548
4,0.9,160,20,0.218548
4,0.9,160,40,0.218548
4,0.9,160,80,0.218548
4,0.9,160,160,0.218548
4,0.9,160,320,0.218548
4,0.9,160,640,0.218548
4,0.9,160,1280,0.218548
4,0.9,160,2560,0.218548
4,0.9,320,5,0.219859
4,0.9,320,10,0.219859
4,0.9,320,20,0.219859
4,0.9,320,40,0.219859
4,0.9,320,80,0.219859
4,0.9,320,160,0.219859
4,0.9,320,320,0.219859
4,0.9,320,640,0.219859
4,0.9,320,1280,0.219859
4,0.9,320,2560,0.219859
4,0.9,640,5,0.2175
4,0.9,640,10,0.2175
4,0.9,640,20,0.2175
4,0.9,640,40,0.2175
4,0.9,640,80,0.2175
4,0.9,640,160,0.2175
4,0.9,640,320,0.2175
4,0.9,640,640,0.2175
4,0.9,640,1280,0.2175
4,0.9,640,2560,0.2175
4,0.9,1280,5,0.220424
4,0.9,1280,10,0.220424
4,0.9,1280,20,0.220424
4,0.9,1280,40,0.220424
4,0.9,1280,80,0.220424
4,0.9,1280,160,0.220424
4,0.9,1280,320,0.220424
4,0.9,1280,640,0.220424
4,0.9,1280,1280,0.220424
4,0.9,1280,2560,0.220424
4,0.9,2560,5,0.230339
4,0.9,2560,10,0.227604
4,0.9,2560,20,0.226823
4,0.9,2560,40,0.226823
4,0.9,2560,80,0.226823
4,0.9,2560,160,0.226823
4,0.9,2560,320,0.226823
